match_id,radiant_win,radiant,duration,start_time,leagueid,league_name,cluster,opposing_team_id,opposing_team_name,opposing_team_logo
3858341244,True,False,2070,1525087559,9601,EPICENTER XL,182,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3858222095,True,True,2784,1525083041,9601,EPICENTER XL,186,46,Team Empire,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/46.png
3854810418,True,True,1748,1524920704,9601,EPICENTER XL,184,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3854704857,True,False,2152,1524916938,9601,EPICENTER XL,187,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3854613702,True,True,1986,1524913393,9601,EPICENTER XL,184,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3846793837,False,False,1922,1524461723,9943,CHINA DOTA2 SUPER MAJOR,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3846746975,False,False,2034,1524458382,9943,CHINA DOTA2 SUPER MAJOR,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3844915839,False,False,1883,1524369473,4920,Dota 2 Professional League 2016,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3844843750,False,False,1944,1524365992,4920,Dota 2 Professional League 2016,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3841906191,True,False,1506,1524226305,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3841825288,True,True,1572,1524223113,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3841762613,True,False,1870,1524219954,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3841533537,False,False,1022,1524207829,4920,Dota 2 Professional League 2016,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3841478445,True,True,1535,1524204246,4920,Dota 2 Professional League 2016,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3820686389,False,True,2803,1523099229,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3820592361,True,False,2262,1523095349,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3820507353,False,False,2165,1523091722,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3820410022,True,False,1912,1523087510,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3820341307,True,True,1666,1523084289,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3820170555,True,True,3119,1523075077,9643,Dota2 Asia Championships 2018,227,1883502,Virtus.pro,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png
3820112359,False,False,2578,1523071086,9643,Dota2 Asia Championships 2018,227,1883502,Virtus.pro,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png
3820058665,False,True,2660,1523066812,9643,Dota2 Asia Championships 2018,227,1883502,Virtus.pro,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png
3818518023,True,False,3717,1522993119,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3818469890,True,False,1648,1522990070,9643,Dota2 Asia Championships 2018,227,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3811395746,True,False,1439,1522593353,9643,Dota2 Asia Championships 2018,223,2108395,TNC Predator,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2108395.png
3811269198,False,False,2328,1522589233,9643,Dota2 Asia Championships 2018,223,5026801,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5026801.png
3811141827,False,False,1374,1522585050,9643,Dota2 Asia Championships 2018,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3809062947,False,False,2098,1522494141,9643,Dota2 Asia Championships 2018,223,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3808586208,False,True,2058,1522472812,9643,Dota2 Asia Championships 2018,223,5026801,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5026801.png
3806993715,True,True,1956,1522397139,9643,Dota2 Asia Championships 2018,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3806873564,True,True,1474,1522390582,9643,Dota2 Asia Championships 2018,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3805446809,False,True,2347,1522316213,9643,Dota2 Asia Championships 2018,223,2108395,TNC Predator,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2108395.png
3799488387,False,False,1543,1521975930,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3799388962,False,False,1777,1521972215,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3799270780,False,False,2318,1521968149,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3799027889,True,True,1661,1521958117,9579,SL i-League Invitational Season 4,224,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3798948689,False,False,2223,1521954399,9579,SL i-League Invitational Season 4,224,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3797437150,False,False,1788,1521888737,4920,Dota 2 Professional League 2016,223,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3797356155,False,False,1590,1521885737,4920,Dota 2 Professional League 2016,223,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3797253665,True,True,1643,1521881420,9579,SL i-League Invitational Season 4,224,3349045,Σ(っ°Д°;)っ,https://steamusercontent-a.akamaihd.net/ugc/790792379089546591/03D82C080390586E69235FC55F36B50CE99AB8FD/
3797178901,False,False,1911,1521878395,9579,SL i-League Invitational Season 4,224,3349045,Σ(っ°Д°;)っ,https://steamusercontent-a.akamaihd.net/ugc/790792379089546591/03D82C080390586E69235FC55F36B50CE99AB8FD/
3795730639,True,True,1380,1521807340,9579,SL i-League Invitational Season 4,224,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3795652426,False,False,1783,1521804214,9579,SL i-League Invitational Season 4,224,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3795559077,True,True,1949,1521799976,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3795477852,False,False,2167,1521796291,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3795337808,True,True,1655,1521788538,9601,EPICENTER XL,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3795267796,True,True,2053,1521784835,9601,EPICENTER XL,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3794122883,True,False,2239,1521720401,4920,Dota 2 Professional League 2016,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3792722654,True,True,1479,1521639899,9601,EPICENTER XL,224,5152964,Echo Gaming,https://steamusercontent-a.akamaihd.net/ugc/940559497117008177/E42F8E195B80B4921A95B6CCB57D68FEB29E3947/
3792643522,False,False,1359,1521637135,9601,EPICENTER XL,224,5152964,Echo Gaming,https://steamusercontent-a.akamaihd.net/ugc/940559497117008177/E42F8E195B80B4921A95B6CCB57D68FEB29E3947/
3792544900,True,False,1498,1521633406,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3792466130,True,False,1727,1521629934,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3792346089,True,True,3295,1521624201,9601,EPICENTER XL,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3792261655,False,False,2027,1521620059,9601,EPICENTER XL,224,5152964,Echo Gaming,https://steamusercontent-a.akamaihd.net/ugc/940559497117008177/E42F8E195B80B4921A95B6CCB57D68FEB29E3947/
3792177620,True,False,3125,1521615668,9601,EPICENTER XL,224,5152964,Echo Gaming,https://steamusercontent-a.akamaihd.net/ugc/940559497117008177/E42F8E195B80B4921A95B6CCB57D68FEB29E3947/
3792117569,False,False,1868,1521612066,9601,EPICENTER XL,224,5152964,Echo Gaming,https://steamusercontent-a.akamaihd.net/ugc/940559497117008177/E42F8E195B80B4921A95B6CCB57D68FEB29E3947/
3787701913,True,True,2267,1521373329,4920,Dota 2 Professional League 2016,223,3325252,Team Max,https://steamusercontent-a.akamaihd.net/ugc/958599444553427742/DA2B72EB3E76265948BD6095BF09C0ACE553CF93/
3787589291,False,False,2042,1521369805,4920,Dota 2 Professional League 2016,223,3325252,Team Max,https://steamusercontent-a.akamaihd.net/ugc/958599444553427742/DA2B72EB3E76265948BD6095BF09C0ACE553CF93/
3783453253,False,False,1279,1521191952,4920,Dota 2 Professional League 2016,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3783373555,False,True,1885,1521188452,4920,Dota 2 Professional League 2016,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3781981150,True,False,2417,1521112705,4920,Dota 2 Professional League 2016,223,2640025,iG.Vitality,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png
3781930972,False,False,1093,1521110352,4920,Dota 2 Professional League 2016,223,2640025,iG.Vitality,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png
3747041770,True,False,2541,1519306425,9633,ESL One Katowice 2018 powered by Intel,132,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3746945388,False,False,1823,1519302829,9633,ESL One Katowice 2018 powered by Intel,138,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3746813031,False,True,3773,1519297254,9633,ESL One Katowice 2018 powered by Intel,133,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3728807427,False,True,2650,1518349308,9662,GESC: Indonesia,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3728684398,False,True,2938,1518344909,9662,GESC: Indonesia,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3728593019,True,True,2222,1518341033,9662,GESC: Indonesia,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3728491951,False,True,2478,1518337081,9662,GESC: Indonesia,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3728384664,True,True,2032,1518332772,9662,GESC: Indonesia,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3728301485,False,False,1653,1518329108,9662,GESC: Indonesia,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3726620028,False,True,2197,1518253548,9662,GESC: Indonesia,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3719573937,True,True,1766,1517887015,9643,Dota2 Asia Championships 2018,223,5216146,Team Ever,https://steamusercontent-a.akamaihd.net/ugc/933809026564423087/AB49AACE4D8BCA695854C0B446280EB37F688939/
3719527599,True,True,1828,1517883132,9643,Dota2 Asia Championships 2018,223,2634810,KG.Luminous,https://steamusercontent-a.akamaihd.net/ugc/777352000233274641/C971CD8A1016CEEBC1C2B909AAD3DEFC1DAD9018/
3718123883,True,True,1879,1517812014,9643,Dota2 Asia Championships 2018,223,5219214,BG,https://steamusercontent-a.akamaihd.net/ugc/937181263997117990/6BCDB2BE8C265BE9FA472BE325D6096FF216984A/
3718025277,True,True,2020,1517805675,9643,Dota2 Asia Championships 2018,223,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3717902640,True,True,2909,1517796475,9643,Dota2 Asia Championships 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3716044674,True,True,3211,1517713970,9579,SL i-League Invitational Season 4,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3715991149,False,False,1382,1517710796,9579,SL i-League Invitational Season 4,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3714669164,False,False,2438,1517655926,9579,SL i-League Invitational Season 4,223,3,compLexity Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3.png
3714549210,True,False,2606,1517651468,9579,SL i-League Invitational Season 4,223,3,compLexity Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3.png
3714460796,True,True,1825,1517648095,9579,SL i-League Invitational Season 4,223,3,compLexity Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3.png
3710659933,False,False,2205,1517462168,9579,SL i-League Invitational Season 4,223,3,compLexity Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3.png
3710610589,True,True,1512,1517458977,9579,SL i-League Invitational Season 4,223,3,compLexity Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3.png
3674511155,False,False,1993,1515754368,9633,ESL One Katowice 2018 powered by Intel,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3674429258,True,True,2010,1515750949,9633,ESL One Katowice 2018 powered by Intel,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3674345427,False,False,2001,1515747611,9633,ESL One Katowice 2018 powered by Intel,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3674169059,False,False,2903,1515738491,9579,SL i-League Invitational Season 4,223,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3674106773,True,True,1937,1515734983,9579,SL i-League Invitational Season 4,223,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3672683657,False,False,1537,1515662576,9633,ESL One Katowice 2018 powered by Intel,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3672593060,True,True,2204,1515658578,9633,ESL One Katowice 2018 powered by Intel,223,2626685,KEEN GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2626685.png
3672514696,True,True,2010,1515654317,9579,SL i-League Invitational Season 4,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3672453927,False,False,2173,1515651032,9579,SL i-League Invitational Season 4,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3672384363,False,True,2939,1515646808,9579,SL i-League Invitational Season 4,223,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3671082529,True,True,1402,1515579685,9633,ESL One Katowice 2018 powered by Intel,223,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3671003756,False,False,1909,1515575908,9633,ESL One Katowice 2018 powered by Intel,223,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3670915410,False,True,1850,1515571923,9633,ESL One Katowice 2018 powered by Intel,223,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3669545110,True,True,2155,1515498633,9579,SL i-League Invitational Season 4,223,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3669462612,False,False,1399,1515495453,9579,SL i-League Invitational Season 4,223,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3669150756,False,False,1876,1515481222,9633,ESL One Katowice 2018 powered by Intel,223,2634810,KG.Luminous,https://steamusercontent-a.akamaihd.net/ugc/777352000233274641/C971CD8A1016CEEBC1C2B909AAD3DEFC1DAD9018/
3669093471,True,True,2291,1515477731,9633,ESL One Katowice 2018 powered by Intel,223,2634810,KG.Luminous,https://steamusercontent-a.akamaihd.net/ugc/777352000233274641/C971CD8A1016CEEBC1C2B909AAD3DEFC1DAD9018/
3669026454,False,True,2330,1515474328,9633,ESL One Katowice 2018 powered by Intel,223,2634810,KG.Luminous,https://steamusercontent-a.akamaihd.net/ugc/777352000233274641/C971CD8A1016CEEBC1C2B909AAD3DEFC1DAD9018/
3665567565,False,True,2215,1515312281,9584,PGL BUCHAREST MAJOR 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3665479564,True,False,1601,1515309007,9584,PGL BUCHAREST MAJOR 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3661621609,True,True,1967,1515147162,9584,PGL BUCHAREST MAJOR 2018,223,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3661553040,False,False,1674,1515144376,9584,PGL BUCHAREST MAJOR 2018,223,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3661346789,True,True,2368,1515135378,9584,PGL BUCHAREST MAJOR 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3661281715,True,True,1694,1515132153,9584,PGL BUCHAREST MAJOR 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3661212159,False,True,2344,1515128420,9584,PGL BUCHAREST MAJOR 2018,223,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3659404443,False,False,3203,1515045457,9584,PGL BUCHAREST MAJOR 2018,223,2640025,iG.Vitality,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png
3659342482,False,False,1561,1515042022,9584,PGL BUCHAREST MAJOR 2018,224,2640025,iG.Vitality,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2640025.png
3636274306,False,True,2197,1514029911,8055,Galaxy Battles: Emerging Worlds,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3636144457,False,True,2995,1514025667,8055,Galaxy Battles: Emerging Worlds,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3620591660,False,True,2169,1513376592,5850,Dota Summit 8,111,350190,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
3620503169,True,False,2799,1513372306,5850,Dota Summit 8,112,350190,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
3620409478,True,False,1993,1513368540,5850,Dota Summit 8,112,350190,Fnatic,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/350190.png
3618122365,False,True,2029,1513278604,5850,Dota Summit 8,111,5026801,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5026801.png
3618034898,False,True,2623,1513274439,5850,Dota Summit 8,111,5026801,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5026801.png
3617950074,False,True,1919,1513270737,5850,Dota Summit 8,111,5026801,,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5026801.png
3607331394,False,True,1419,1512807287,5504,2017 Mars Dota 2 League,155,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3606941562,True,True,1747,1512790258,5504,2017 Mars Dota 2 League,154,5028104,VGJ Storm,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5028104.png
3606843421,False,True,1926,1512784761,5504,2017 Mars Dota 2 League,152,5065748,Infamous,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5065748.png
3605489927,False,True,2924,1512727183,5504,2017 Mars Dota 2 League,154,2108395,TNC Predator,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2108395.png
3605341105,True,True,4216,1512720294,5504,2017 Mars Dota 2 League,152,1883502,Virtus.pro,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1883502.png
3605148046,True,False,2802,1512710626,5504,2017 Mars Dota 2 League,154,36,Natus Vincere,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/36.png
3604953487,False,True,2201,1512698555,5504,2017 Mars Dota 2 League,152,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3572510732,False,True,2482,1511171145,5637,Perfect World Masters,223,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3572448805,True,False,1675,1511168090,5637,Perfect World Masters,223,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3572228268,False,False,2239,1511155530,5637,Perfect World Masters,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3572167253,False,True,2508,1511151506,5637,Perfect World Masters,223,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3570955781,False,False,1551,1511092973,5637,Perfect World Masters,224,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3570818280,True,False,1888,1511088604,5637,Perfect World Masters,224,5039050,Team Kinguin,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5039050.png
3563253639,False,False,3075,1510749445,5850,Dota Summit 8,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3563161917,True,True,1552,1510746246,5850,Dota Summit 8,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3561888741,False,False,2132,1510672584,5850,Dota Summit 8,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3561782689,False,False,1899,1510669027,5850,Dota Summit 8,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3561636602,False,True,2944,1510664310,5850,Dota Summit 8,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3553210799,True,False,2669,1510299436,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3553139349,False,True,1417,1510296072,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3550304896,True,True,1962,1510150120,4442,The Summit 5,224,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3550198389,True,True,1554,1510146888,4442,The Summit 5,224,4,EHOME,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/4.png
3548643001,False,True,2304,1510066320,4442,The Summit 5,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3548515278,False,True,2247,1510062540,4442,The Summit 5,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3548362140,True,True,1278,1510057891,4442,The Summit 5,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3548237028,False,False,2428,1510053616,4442,The Summit 5,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3537521939,False,False,1875,1509621654,4920,Dota 2 Professional League 2016,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3537416291,False,True,2203,1509618169,4920,Dota 2 Professional League 2016,224,5027210,VGJ Thunder,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5027210.png
3535216693,False,True,2643,1509534364,4920,Dota 2 Professional League 2016,224,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3535098233,False,True,2298,1509530848,4920,Dota 2 Professional League 2016,224,5,INVICTUS GAMING,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5.png
3534749496,True,False,2469,1509518999,4920,Dota 2 Professional League 2016,224,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3534655441,True,True,1635,1509514863,4920,Dota 2 Professional League 2016,224,3331948,LGD.Forever Young,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/3331948.png
3517070424,False,True,1829,1508685164,5616,PGL DOTA2 OPEN,186,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3516949272,True,False,2068,1508681403,5616,PGL DOTA2 OPEN,187,543897,Mineski,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/543897.png
3510962398,True,True,2077,1508427198,5616,PGL DOTA2 OPEN,183,5051649,Immortals,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5051649.png
3510863606,False,False,1735,1508423783,5616,PGL DOTA2 OPEN,185,5051649,Immortals,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5051649.png
3510754649,False,True,1938,1508420267,5616,PGL DOTA2 OPEN,185,5051649,Immortals,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5051649.png
3510336243,True,True,2117,1508404268,5616,PGL DOTA2 OPEN,181,5065748,Infamous,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5065748.png
3510246936,False,False,2236,1508400037,5616,PGL DOTA2 OPEN,137,5065748,Infamous,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/5065748.png
3490111603,False,True,1719,1507451913,4920,Dota 2 Professional League 2016,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3490018411,False,True,1538,1507448934,4920,Dota 2 Professional League 2016,224,726228,Vici Gaming,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/726228.png
3489830543,False,True,3684,1507442553,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
3489750713,True,True,1880,1507439389,4920,Dota 2 Professional League 2016,224,1375614,Newbee,https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1375614.png
