match_id,player_slot,radiant_win,game_mode,patch,duration,lobby_type,hero_id,start_time,version,kills,deaths,assists,skill,average_rank,leaver_status,party_size
7328859768,1,False,2,53,2087,1,7,1694358786,21.0,0,8,4,,81.0,0,10.0
7258085348,129,True,2,52,2301,1,21,1690397463,21.0,4,5,4,,81.0,1,10.0
7258005870,1,False,2,52,2574,1,137,1690393217,21.0,4,5,9,,81.0,0,10.0
7255208670,1,False,2,52,2231,1,17,1690210681,21.0,6,6,5,,81.0,0,10.0
7254870442,1,True,2,52,2594,1,39,1690194721,21.0,12,2,17,,81.0,0,10.0
7254796354,1,True,2,52,3268,1,17,1690189681,21.0,7,7,20,,81.0,0,10.0
7253924525,1,False,2,52,2282,1,82,1690125721,21.0,3,5,5,,81.0,0,10.0
7253824749,129,True,2,52,2136,1,120,1690121881,21.0,2,7,8,,81.0,0,10.0
7253475314,1,False,2,52,2446,1,120,1690106163,21.0,7,7,10,,81.0,0,10.0
7253395555,129,True,2,52,1575,1,65,1690102821,21.0,1,6,2,,81.0,1,10.0
7252416855,129,False,2,52,1868,1,13,1690039326,21.0,4,0,9,,81.0,0,10.0
7252319826,1,False,2,52,1772,1,108,1690035546,21.0,2,6,3,,81.0,0,10.0
7252002845,129,True,2,52,1750,1,52,1690020721,21.0,4,3,3,,81.0,0,10.0
7251930356,1,True,2,52,2298,1,137,1690016401,21.0,6,2,17,,81.0,0,10.0
7251044822,1,False,2,52,2437,1,128,1689955801,21.0,4,8,7,,74.0,0,10.0
7250936095,129,False,2,52,2506,1,120,1689951181,21.0,10,2,19,,74.0,0,10.0
7250588988,1,True,2,52,2193,1,128,1689933901,21.0,5,4,12,,81.0,0,10.0
7250541462,1,True,2,52,1975,1,104,1689930001,21.0,6,2,11,,81.0,0,10.0
7224971628,1,True,2,52,1634,1,43,1688294908,21.0,9,0,8,,81.0,0,10.0
7224908126,1,False,2,52,1546,1,120,1688291687,21.0,2,3,7,,81.0,0,10.0
7224652567,1,False,2,52,3091,1,46,1688277011,21.0,7,3,5,,81.0,0,10.0
7224589997,1,True,2,52,2869,1,13,1688272216,21.0,5,5,14,,81.0,0,10.0
7223447315,1,False,2,52,1871,1,11,1688208426,21.0,1,5,3,,81.0,0,10.0
7223390755,1,False,2,52,1855,1,137,1688204892,21.0,7,6,4,,81.0,0,10.0
7223134152,129,True,2,52,3533,1,17,1688189107,21.0,1,7,19,,81.0,0,10.0
7223088375,129,True,2,52,1801,1,61,1688185572,21.0,2,6,3,,81.0,0,10.0
7221944686,1,False,2,52,1338,1,39,1688118319,21.0,3,4,0,,81.0,0,10.0
7221887238,130,True,2,52,2111,1,17,1688114428,21.0,8,4,6,,81.0,0,10.0
7221742022,1,False,2,52,2035,1,128,1688101519,21.0,9,5,6,,81.0,0,10.0
7221711827,1,True,2,52,868,1,17,1688098952,21.0,7,1,9,,81.0,0,10.0
7343776797,132,False,2,53,2563,1,18,1695217508,21.0,7,3,9,,81.0,0,10.0
7343656979,132,True,2,53,2959,1,54,1695212705,21.0,6,9,7,,81.0,0,10.0
7342833856,132,True,2,53,1374,1,11,1695148577,21.0,4,4,2,,81.0,0,10.0
7342765142,132,True,2,53,1330,1,41,1695145143,21.0,1,1,2,,81.0,0,10.0
7342392997,4,False,2,53,2150,1,4,1695131403,21.0,6,4,5,,74.0,1,10.0
7342275176,4,False,2,53,2337,1,10,1695127193,21.0,3,4,5,,74.0,0,10.0
7341558435,4,True,2,53,2497,1,15,1695068716,21.0,6,2,6,,81.0,0,10.0
7341480496,132,True,2,53,2550,1,18,1695064022,21.0,8,3,2,,81.0,0,10.0
7341055005,132,True,2,53,2981,1,44,1695047334,21.0,12,4,6,,81.0,0,10.0
7340863286,4,False,2,53,4600,1,10,1695040959,21.0,14,6,11,,81.0,0,10.0
7334206219,4,False,2,53,2719,1,44,1694691267,21.0,23,5,8,,81.0,1,10.0
7334108629,4,True,2,53,3757,1,14,1694685774,21.0,11,8,28,,81.0,0,10.0
7334059893,132,True,2,53,1268,1,46,1694682554,21.0,2,5,3,,81.0,1,10.0
7332271262,132,False,2,53,2576,1,18,1694562428,21.0,9,1,5,,81.0,0,10.0
7332226560,132,True,2,53,2943,1,46,1694557517,21.0,6,5,7,,81.0,1,10.0
7331300776,132,False,2,53,2533,1,18,1694515651,21.0,11,0,10,,81.0,1,10.0
7331216895,132,False,2,53,2922,1,114,1694510252,21.0,13,2,7,,81.0,1,10.0
7330132325,132,True,2,53,2836,1,10,1694439696,21.0,4,3,3,,81.0,1,10.0
7329991945,132,False,2,53,1794,1,18,1694434767,21.0,14,0,2,,81.0,1,10.0
7328964083,132,True,2,53,2688,1,18,1694362665,21.0,18,3,5,,81.0,1,10.0
7328859768,4,False,2,53,2087,1,54,1694358786,21.0,3,3,0,,81.0,1,10.0
7258085348,132,True,2,52,2301,1,8,1690397463,21.0,6,4,5,,81.0,1,10.0
7258005870,4,False,2,52,2574,1,4,1690393217,21.0,6,4,5,,81.0,0,10.0
7255208670,4,False,2,52,2231,1,4,1690210681,21.0,3,3,6,,81.0,1,10.0
7254870442,4,True,2,52,2594,1,46,1690194721,21.0,11,2,16,,81.0,0,10.0
7254796354,4,True,2,52,3268,1,114,1690189681,21.0,7,4,12,,81.0,0,10.0
7253924525,4,False,2,52,2282,1,46,1690125721,21.0,5,6,3,,81.0,1,10.0
7253824749,132,True,2,52,2136,1,94,1690121881,21.0,4,5,5,,81.0,1,10.0
7253475314,4,False,2,52,2446,1,54,1690106163,21.0,8,5,5,,81.0,0,10.0
7253395555,132,True,2,52,1575,1,8,1690102821,21.0,1,5,1,,81.0,0,10.0
7252416855,132,False,2,52,1868,1,10,1690039326,21.0,11,0,5,,81.0,0,10.0
7252319826,4,False,2,52,1772,1,10,1690035546,21.0,1,3,1,,81.0,0,10.0
7252002845,132,True,2,52,1750,1,18,1690020721,21.0,8,5,3,,81.0,0,10.0
7251930356,4,True,2,52,2298,1,10,1690016401,21.0,10,0,9,,81.0,0,10.0
7251044822,4,False,2,52,2437,1,89,1689955801,21.0,6,2,3,,74.0,0,10.0
7250936095,132,False,2,52,2506,1,104,1689951181,21.0,7,3,14,,74.0,0,10.0
7250588988,4,True,2,52,2193,1,10,1689933901,21.0,15,0,5,,81.0,0,10.0
7250541462,4,True,2,52,1975,1,81,1689930001,21.0,10,3,9,,81.0,0,10.0
7224971628,4,True,2,52,1634,1,59,1688294908,21.0,4,4,9,,81.0,0,10.0
7224908126,4,False,2,52,1546,1,6,1688291687,21.0,3,5,3,,81.0,1,10.0
7224652567,4,False,2,52,3091,1,15,1688277011,21.0,3,8,12,,81.0,0,10.0
7224589997,4,True,2,52,2869,1,10,1688272216,21.0,5,5,7,,81.0,0,10.0
7223447315,4,False,2,52,1871,1,77,1688208426,21.0,5,3,4,,81.0,0,10.0
7223390755,4,False,2,52,1855,1,94,1688204892,21.0,4,4,1,,81.0,1,10.0
7223134152,132,True,2,52,3533,1,109,1688189107,21.0,18,7,6,,81.0,0,10.0
7223088375,132,True,2,52,1801,1,114,1688185572,21.0,3,7,1,,81.0,0,10.0
7221944686,4,False,2,52,1338,1,1,1688118319,21.0,2,8,3,,81.0,1,10.0
7221887238,132,True,2,52,2111,1,73,1688114428,21.0,3,6,5,,81.0,1,10.0
7221742022,4,False,2,52,2035,1,89,1688101519,21.0,3,3,6,,81.0,0,10.0
7221711827,4,True,2,52,868,1,46,1688098952,21.0,0,1,2,,81.0,0,10.0
7343776797,130,False,2,53,2563,1,135,1695217508,21.0,1,3,28,,81.0,0,10.0
7343656979,130,True,2,53,2959,1,79,1695212705,21.0,5,5,11,,81.0,0,10.0
7342833856,130,True,2,53,1374,1,53,1695148577,21.0,1,4,8,,81.0,0,10.0
7342765142,130,True,2,53,1330,1,79,1695145143,21.0,4,7,6,,81.0,0,10.0
7342392997,2,False,2,53,2150,1,121,1695131403,21.0,2,4,15,,74.0,0,10.0
7342275176,2,False,2,53,2337,1,101,1695127193,21.0,2,6,13,,74.0,0,10.0
7341558435,2,True,2,53,2497,1,3,1695068716,21.0,1,1,13,,81.0,0,10.0
7341480496,130,True,2,53,2550,1,53,1695064022,21.0,2,5,6,,81.0,0,10.0
7341055005,130,True,2,53,2981,1,53,1695047334,21.0,3,11,18,,81.0,0,10.0
7340863286,2,False,2,53,4600,1,20,1695040959,21.0,1,12,25,,81.0,0,10.0
7334206219,2,False,2,53,2719,1,128,1694691267,21.0,7,7,24,,81.0,0,10.0
7334108629,1,True,2,53,3757,1,121,1694685774,21.0,5,8,42,,81.0,0,10.0
7334059893,130,True,2,53,1268,1,101,1694682554,21.0,1,4,6,,81.0,0,10.0
7332271262,130,False,2,53,2576,1,79,1694562428,21.0,0,5,15,,81.0,0,10.0
7332226560,130,True,2,53,2943,1,88,1694557517,21.0,4,9,10,,81.0,0,10.0
7331300776,130,False,2,53,2533,1,110,1694515651,21.0,0,4,21,,81.0,0,10.0
7331216895,130,False,2,53,2922,1,7,1694510252,21.0,0,7,18,,81.0,0,10.0
7330132325,129,True,2,53,2836,1,26,1694439696,21.0,4,5,13,,81.0,0,10.0
7329991945,130,False,2,53,1794,1,135,1694434767,21.0,0,4,13,,81.0,0,10.0
7328964083,130,True,2,53,2688,1,65,1694362665,21.0,1,5,18,,81.0,0,10.0
7328859768,2,False,2,53,2087,1,128,1694358786,21.0,3,4,4,,81.0,0,10.0
7258085348,130,True,2,52,2301,1,51,1690397463,21.0,2,9,7,,81.0,0,10.0
7258005870,2,False,2,52,2574,1,128,1690393217,21.0,3,5,11,,81.0,0,10.0
7255208670,2,False,2,52,2231,1,71,1690210681,21.0,0,6,14,,81.0,0,10.0
7254870442,2,True,2,52,2594,1,128,1690194721,21.0,6,3,18,,81.0,0,10.0
7254796354,2,True,2,52,3268,1,90,1690189681,21.0,10,4,20,,81.0,0,10.0
7253924525,2,False,2,52,2282,1,128,1690125721,21.0,2,5,9,,81.0,0,10.0
7253824749,130,True,2,52,2136,1,86,1690121881,21.0,1,7,6,,81.0,0,10.0
7253475314,2,False,2,52,2446,1,86,1690106163,21.0,4,4,14,,81.0,0,10.0
7253395555,130,True,2,52,1575,1,58,1690102821,21.0,2,5,2,,81.0,0,10.0
7252416855,130,False,2,52,1868,1,58,1690039326,21.0,3,2,9,,81.0,0,10.0
7252319826,2,False,2,52,1772,1,26,1690035546,21.0,1,6,0,,81.0,0,10.0
7252002845,130,True,2,52,1750,1,65,1690020721,21.0,2,9,7,,81.0,0,10.0
7251930356,2,True,2,52,2298,1,136,1690016401,21.0,0,11,17,,81.0,0,10.0
7251044822,2,False,2,52,2437,1,86,1689955801,21.0,1,9,11,,74.0,0,10.0
7250936095,130,False,2,52,2506,1,56,1689951181,21.0,4,6,28,,74.0,0,10.0
7250588988,2,True,2,52,2193,1,62,1689933901,21.0,2,7,22,,81.0,0,10.0
7250541462,2,True,2,52,1975,1,128,1689930001,21.0,4,8,16,,81.0,0,10.0
7224971628,2,True,2,52,1634,1,58,1688294908,21.0,7,2,11,,81.0,0,10.0
7224908126,2,False,2,52,1546,1,58,1688291687,21.0,2,5,5,,81.0,0,10.0
7224652567,2,False,2,52,3091,1,90,1688277011,21.0,3,5,12,,81.0,0,10.0
7224589997,2,True,2,52,2869,1,33,1688272216,21.0,4,5,13,,81.0,0,10.0
7223447315,2,False,2,52,1871,1,128,1688208426,21.0,2,8,7,,81.0,0,10.0
7223390755,2,False,2,52,1855,1,45,1688204892,21.0,3,8,4,,81.0,0,10.0
7223134152,130,True,2,52,3533,1,71,1688189107,21.0,1,10,23,,81.0,0,10.0
7223088375,130,True,2,52,1801,1,105,1688185572,21.0,4,7,5,,81.0,0,10.0
7221944686,2,False,2,52,1338,1,86,1688118319,21.0,2,4,2,,81.0,0,10.0
7221887238,129,True,2,52,2111,1,71,1688114428,21.0,0,8,14,,81.0,0,10.0
7221742022,2,False,2,52,2035,1,45,1688101519,21.0,2,6,11,,81.0,0,10.0
7221711827,2,True,2,52,868,1,45,1688098952,21.0,4,0,11,,81.0,0,10.0
7343776797,128,False,2,53,2563,1,13,1695217508,21.0,8,6,15,,81.0,1,10.0
7343656979,128,True,2,53,2959,1,98,1695212705,21.0,8,5,8,,81.0,1,10.0
7342833856,128,True,2,53,1374,1,80,1695148577,21.0,2,8,2,,81.0,1,10.0
7342765142,128,True,2,53,1330,1,129,1695145143,21.0,2,5,6,,81.0,1,10.0
7342392997,0,False,2,53,2150,1,65,1695131403,21.0,4,7,9,,74.0,1,10.0
7342275176,0,False,2,53,2337,1,2,1695127193,21.0,6,5,7,,74.0,0,10.0
7341558435,0,True,2,53,2497,1,77,1695068716,21.0,7,2,12,,81.0,0,10.0
7341480496,128,True,2,53,2550,1,29,1695064022,21.0,0,4,7,,81.0,1,10.0
7341055005,128,True,2,53,2981,1,38,1695047334,21.0,3,4,16,,81.0,0,10.0
7340863286,0,False,2,53,4600,1,7,1695040959,21.0,9,8,13,,81.0,0,10.0
7334206219,0,False,2,53,2719,1,29,1694691267,21.0,1,7,23,,81.0,1,10.0
7334108629,0,True,2,53,3757,1,2,1694685774,21.0,22,10,21,,81.0,0,10.0
7334059893,128,True,2,53,1268,1,104,1694682554,21.0,2,6,4,,81.0,1,10.0
7332271262,128,False,2,53,2576,1,78,1694562428,21.0,5,3,14,,81.0,0,10.0
7332226560,128,True,2,53,2943,1,60,1694557517,21.0,5,8,12,,81.0,1,10.0
7331300776,128,False,2,53,2533,1,7,1694515651,21.0,14,2,13,,81.0,0,10.0
7331216895,128,False,2,53,2922,1,110,1694510252,21.0,1,7,14,,81.0,1,10.0
7330132325,128,True,2,53,2836,1,78,1694439696,21.0,5,7,11,,81.0,1,10.0
7329991945,128,False,2,53,1794,1,60,1694434767,21.0,4,2,13,,81.0,0,10.0
7328964083,128,True,2,53,2688,1,60,1694362665,21.0,4,5,10,,81.0,1,10.0
7328859768,0,False,2,53,2087,1,129,1694358786,21.0,2,6,4,,81.0,1,10.0
7258085348,128,True,2,52,2301,1,77,1690397463,21.0,7,2,8,,81.0,1,10.0
7258005870,0,False,2,52,2574,1,33,1690393217,21.0,2,3,14,,81.0,0,10.0
7255208670,0,False,2,52,2231,1,98,1690210681,21.0,5,4,7,,81.0,1,10.0
7254870442,0,True,2,52,2594,1,29,1690194721,21.0,2,7,23,,81.0,0,10.0
7254796354,0,True,2,52,3268,1,33,1690189681,21.0,5,4,23,,81.0,0,10.0
7253924525,0,False,2,52,2282,1,65,1690125721,21.0,7,4,5,,81.0,1,10.0
7253824749,128,True,2,52,2136,1,29,1690121881,21.0,2,4,8,,81.0,0,10.0
7253475314,0,False,2,52,2446,1,55,1690106163,21.0,4,4,13,,81.0,1,10.0
7253395555,128,True,2,52,1575,1,38,1690102821,21.0,2,5,2,,81.0,1,10.0
7252416855,128,False,2,52,1868,1,104,1690039326,21.0,4,4,14,,81.0,0,10.0
7252319826,0,False,2,52,1772,1,78,1690035546,21.0,2,5,4,,81.0,1,10.0
7252002845,128,True,2,52,1750,1,69,1690020721,21.0,0,5,10,,81.0,1,10.0
7251930356,0,True,2,52,2298,1,104,1690016401,21.0,9,2,12,,81.0,0,10.0
7251044822,0,False,2,52,2437,1,77,1689955801,21.0,9,1,10,,74.0,0,10.0
7250936095,128,False,2,52,2506,1,65,1689951181,21.0,10,3,21,,74.0,0,10.0
7250588988,0,True,2,52,2193,1,104,1689933901,21.0,11,5,13,,81.0,0,10.0
7250541462,0,True,2,52,1975,1,77,1689930001,21.0,7,0,17,,81.0,0,10.0
7224971628,0,True,2,52,1634,1,38,1688294908,21.0,2,0,15,,81.0,0,10.0
7224908126,0,False,2,52,1546,1,38,1688291687,21.0,3,4,7,,81.0,1,10.0
7224652567,0,False,2,52,3091,1,120,1688277011,21.0,6,10,11,,81.0,0,10.0
7224589997,0,True,2,52,2869,1,77,1688272216,21.0,8,0,16,,81.0,0,10.0
7223447315,0,False,2,52,1871,1,38,1688208426,21.0,5,5,2,,81.0,1,10.0
7223390755,0,False,2,52,1855,1,29,1688204892,21.0,2,8,2,,81.0,1,10.0
7223134152,128,True,2,52,3533,1,90,1688189107,21.0,7,7,17,,81.0,1,10.0
7223088375,128,True,2,52,1801,1,78,1688185572,21.0,2,7,6,,81.0,1,10.0
7221944686,0,False,2,52,1338,1,29,1688118319,21.0,0,4,3,,81.0,1,10.0
7221887238,128,True,2,52,2111,1,128,1688114428,21.0,6,7,3,,81.0,1,10.0
7221742022,0,False,2,52,2035,1,29,1688101519,21.0,2,5,9,,81.0,0,10.0
7221711827,0,True,2,52,868,1,78,1688098952,21.0,11,0,8,,81.0,0,10.0
7257416335,4,False,2,52,2119,1,75,1690365721,21.0,4,3,5,,81.0,0,10.0
7257347067,132,True,2,52,2003,1,85,1690362093,21.0,3,8,4,,81.0,0,10.0
7255297569,4,False,2,52,3361,1,103,1690214761,21.0,3,5,17,,81.0,0,10.0
7254853706,132,False,2,52,2232,1,51,1690193161,21.0,0,5,18,,81.0,0,10.0
7254789702,4,False,2,52,2348,1,79,1690189244,21.0,2,9,8,,81.0,0,10.0
7253924525,132,False,2,52,2282,1,85,1690125721,21.0,1,6,19,,81.0,0,10.0
7253824749,4,True,2,52,2136,1,103,1690121881,21.0,4,3,14,,81.0,0,10.0
7253479099,4,False,2,52,1988,1,135,1690106881,21.0,1,10,11,,81.0,0,10.0
7253411629,4,True,2,52,2301,1,3,1690102803,21.0,6,11,12,,81.0,0,10.0
7252532245,132,True,2,52,2554,1,91,1690043644,21.0,2,11,10,,74.0,0,10.0
7252370103,4,False,2,52,3973,1,87,1690037812,21.0,1,13,20,,74.0,0,10.0
7252001940,4,False,2,52,3008,1,58,1690020783,21.0,7,10,7,,81.0,0,10.0
7251927063,4,False,2,52,2525,1,85,1690016406,21.0,1,7,6,,81.0,0,10.0
7251113372,1,True,2,52,2841,1,3,1689958560,21.0,3,10,13,,81.0,0,10.0
7251017908,132,True,2,52,1834,1,64,1689954763,21.0,2,7,3,,81.0,0,10.0
7250595844,132,False,2,52,1654,1,85,1689934202,21.0,5,0,26,,81.0,0,10.0
7250539605,4,True,2,52,2385,1,103,1689930004,21.0,6,2,24,,81.0,0,10.0
7232626596,132,True,2,52,3469,1,45,1688795587,21.0,2,8,13,,81.0,0,10.0
7232588488,132,True,2,52,1165,1,103,1688793005,21.0,0,3,3,,81.0,0,10.0
7231189684,132,False,2,52,1947,1,51,1688703783,21.0,6,5,18,,81.0,0,10.0
7231152091,4,True,2,52,2460,1,79,1688700004,21.0,4,6,20,,81.0,0,10.0
7231099152,132,True,2,52,1939,1,103,1688696172,21.0,0,10,7,,81.0,0,10.0
7229957170,132,False,2,52,2481,1,79,1688619605,21.0,3,5,14,,74.0,0,10.0
7229895052,132,False,2,52,2557,1,85,1688613053,21.0,8,5,10,,74.0,0,10.0
7229857152,4,False,2,52,2648,1,75,1688608807,21.0,4,5,6,,74.0,0,10.0
7228674421,4,False,2,52,1998,1,75,1688531061,21.0,0,7,4,,81.0,0,10.0
7228639658,4,True,2,52,2096,1,75,1688527441,21.0,1,5,12,,81.0,0,10.0
7228595565,132,True,2,52,3321,1,9,1688522403,21.0,3,5,15,,81.0,0,10.0
7226139163,4,True,2,52,2089,1,75,1688364585,21.0,7,4,23,,81.0,0,10.0
7226081818,132,True,2,52,3553,1,45,1688358203,21.0,0,0,0,,81.0,1,10.0
7224937336,132,False,2,52,2482,1,33,1688293149,21.0,5,5,14,,81.0,0,10.0
7224879200,4,False,2,52,1899,1,103,1688289679,21.0,3,9,9,,81.0,0,10.0
7224623274,4,True,2,52,2431,1,79,1688274905,21.0,4,4,15,,81.0,0,10.0
7224587359,132,False,2,52,1570,1,85,1688271783,21.0,1,2,19,,81.0,0,10.0
7223148170,132,False,2,52,1847,1,51,1688190009,21.0,2,2,19,,81.0,0,10.0
7223093787,4,False,2,52,2849,1,71,1688185590,21.0,3,8,13,,81.0,0,10.0
7221980806,4,False,2,52,2176,1,66,1688120766,21.0,1,6,10,,81.0,0,10.0
7221917027,132,True,2,52,2189,1,103,1688116833,21.0,4,8,3,,81.0,0,10.0
7221742022,132,False,2,52,2035,1,103,1688101519,21.0,5,3,15,,81.0,0,10.0
7221711827,132,True,2,52,868,1,112,1688098952,21.0,0,8,2,,81.0,0,10.0
7220644561,4,True,2,52,1799,1,71,1688034044,21.0,2,7,16,,81.0,0,10.0
7220586226,132,False,2,52,2035,1,79,1688030192,21.0,5,2,11,,81.0,0,10.0
7220422250,132,True,2,52,2505,1,128,1688016717,21.0,3,7,8,,81.0,0,10.0
7220380359,132,False,2,52,2356,1,85,1688012701,21.0,2,4,15,,81.0,0,10.0
7215341696,4,False,2,52,2493,1,111,1687698610,21.0,4,10,12,,81.0,0,10.0
7215250692,4,False,2,52,2058,1,66,1687694587,21.0,1,5,11,,81.0,0,10.0
7215158468,132,False,2,52,2280,1,79,1687690505,21.0,1,3,20,,81.0,0,10.0
7214280528,4,False,2,52,1925,1,102,1687629122,21.0,0,6,1,,81.0,0,10.0
7214205845,132,True,2,52,1549,1,85,1687625943,21.0,0,6,5,,81.0,0,10.0
7211341863,4,True,2,52,1790,1,85,1687454639,21.0,2,5,21,,81.0,0,10.0
7257416335,1,False,2,52,2119,1,128,1690365721,21.0,1,6,1,,81.0,0,10.0
7257347067,129,True,2,52,2003,1,52,1690362093,21.0,1,5,5,,81.0,0,10.0
7255297569,1,False,2,52,3361,1,49,1690214761,21.0,4,4,16,,81.0,0,10.0
7254853706,129,False,2,52,2232,1,21,1690193161,21.0,14,1,11,,81.0,0,10.0
7254789702,1,False,2,52,2348,1,137,1690189244,21.0,1,9,10,,81.0,0,10.0
7253924525,129,False,2,52,2282,1,17,1690125721,21.0,9,3,15,,81.0,0,10.0
7253824749,1,True,2,52,2136,1,128,1690121881,21.0,15,2,8,,81.0,0,10.0
7253479099,1,False,2,52,1988,1,17,1690106881,21.0,6,5,9,,81.0,0,10.0
7253411629,1,True,2,52,2301,1,21,1690102803,21.0,7,2,12,,81.0,0,10.0
7252532245,129,True,2,52,2554,1,17,1690043644,21.0,6,3,6,,74.0,0,10.0
7252370103,1,False,2,52,3973,1,49,1690037812,21.0,2,6,16,,74.0,0,10.0
7252001940,1,False,2,52,3008,1,49,1690020783,21.0,1,10,10,,81.0,0,10.0
7251927063,1,False,2,52,2525,1,25,1690016406,21.0,3,8,4,,81.0,0,10.0
7251113372,2,True,2,52,2841,1,137,1689958560,21.0,8,2,13,,81.0,0,10.0
7251017908,129,True,2,52,1834,1,106,1689954763,21.0,0,6,2,,81.0,0,10.0
7250595844,129,False,2,52,1654,1,17,1689934202,21.0,8,1,15,,81.0,0,10.0
7250539605,1,True,2,52,2385,1,25,1689930004,21.0,8,4,12,,81.0,0,10.0
7232626596,129,True,2,52,3469,1,21,1688795587,21.0,8,7,9,,81.0,0,10.0
7232588488,129,True,2,52,1165,1,106,1688793005,21.0,4,2,0,,81.0,0,10.0
7231189684,129,False,2,52,1947,1,34,1688703783,21.0,12,1,16,,81.0,0,10.0
7231152091,1,True,2,52,2460,1,106,1688700004,21.0,6,5,19,,81.0,0,10.0
7231099152,129,True,2,52,1939,1,137,1688696172,21.0,2,4,6,,81.0,0,10.0
7229957170,129,False,2,52,2481,1,49,1688619605,21.0,4,1,16,,74.0,0,10.0
7229895052,129,False,2,52,2557,1,59,1688613053,21.0,10,3,10,,74.0,0,10.0
7229857152,1,False,2,52,2648,1,137,1688608807,21.0,2,7,7,,74.0,0,10.0
7228674421,1,False,2,52,1998,1,21,1688531061,21.0,5,5,1,,81.0,0,10.0
7228639658,1,True,2,52,2096,1,137,1688527441,21.0,9,2,12,,81.0,0,10.0
7228595565,129,True,2,52,3321,1,137,1688522403,21.0,1,10,12,,81.0,0,10.0
7226139163,1,True,2,52,2089,1,137,1688364585,21.0,9,2,15,,81.0,0,10.0
7226081818,129,True,2,52,3553,1,17,1688358203,21.0,0,1,0,,81.0,1,10.0
7224937336,129,False,2,52,2482,1,98,1688293149,21.0,2,3,18,,81.0,0,10.0
7224879200,1,False,2,52,1899,1,106,1688289679,21.0,1,3,8,,81.0,0,10.0
7224623274,1,True,2,52,2431,1,137,1688274905,21.0,8,1,17,,81.0,0,10.0
7224587359,129,False,2,52,1570,1,137,1688271783,21.0,8,2,16,,81.0,0,10.0
7223148170,129,False,2,52,1847,1,137,1688190009,21.0,6,0,13,,81.0,0,10.0
7223093787,1,False,2,52,2849,1,17,1688185590,21.0,11,5,6,,81.0,0,10.0
7221980806,1,False,2,52,2176,1,25,1688120766,21.0,3,6,9,,81.0,0,10.0
7221917027,129,True,2,52,2189,1,106,1688116833,21.0,1,6,2,,81.0,0,10.0
7221742022,129,False,2,52,2035,1,34,1688101519,21.0,9,2,10,,81.0,0,10.0
7221711827,129,True,2,52,868,1,106,1688098952,21.0,2,5,0,,81.0,0,10.0
7220644561,1,True,2,52,1799,1,13,1688034044,21.0,8,0,13,,81.0,0,10.0
7220586226,129,False,2,52,2035,1,71,1688030192,21.0,4,3,14,,81.0,0,10.0
7220422250,129,True,2,52,2505,1,90,1688016717,21.0,7,4,6,,81.0,0,10.0
7220380359,129,False,2,52,2356,1,106,1688012701,21.0,6,2,10,,81.0,0,10.0
7215341696,1,False,2,52,2493,1,137,1687698610,21.0,6,2,10,,81.0,0,10.0
7215250692,1,False,2,52,2058,1,13,1687694587,21.0,7,0,12,,81.0,0,10.0
7215158468,129,False,2,52,2280,1,49,1687690505,21.0,2,3,11,,81.0,0,10.0
7214280528,1,False,2,52,1925,1,120,1687629122,21.0,1,5,1,,81.0,0,10.0
7214205845,129,True,2,52,1549,1,106,1687625943,21.0,1,3,3,,81.0,0,10.0
7211341863,1,True,2,52,1790,1,106,1687454639,21.0,13,1,10,,81.0,0,10.0
7257416335,0,False,2,52,2119,1,41,1690365721,21.0,1,5,2,,81.0,0,10.0
7257347067,128,True,2,52,2003,1,67,1690362093,21.0,2,4,6,,81.0,0,10.0
7255297569,0,False,2,52,3361,1,56,1690214761,21.0,4,5,9,,81.0,0,10.0
7254853706,128,False,2,52,2232,1,54,1690193161,21.0,5,0,12,,81.0,0,10.0
7254789702,0,False,2,52,2348,1,109,1690189244,21.0,3,6,3,,81.0,0,10.0
7253924525,128,False,2,52,2282,1,109,1690125721,21.0,12,1,5,,81.0,0,10.0
7253824749,0,True,2,52,2136,1,1,1690121881,21.0,7,0,5,,81.0,0,10.0
7253479099,0,False,2,52,1988,1,94,1690106881,21.0,1,3,5,,81.0,0,10.0
7253411629,0,True,2,52,2301,1,109,1690102803,21.0,4,5,9,,81.0,0,10.0
7252532245,128,True,2,52,2554,1,10,1690043644,21.0,3,3,3,,74.0,0,10.0
7252370103,0,False,2,52,3973,1,48,1690037812,21.0,10,8,10,,74.0,0,10.0
7252001940,0,False,2,52,3008,1,94,1690020783,21.0,3,7,7,,81.0,0,10.0
7251927063,0,False,2,52,2525,1,54,1690016406,21.0,3,3,3,,81.0,0,10.0
7251113372,0,True,2,52,2841,1,48,1689958560,21.0,4,5,14,,81.0,0,10.0
7251017908,128,True,2,52,1834,1,70,1689954763,21.0,2,2,0,,81.0,0,10.0
7250595844,128,False,2,52,1654,1,46,1689934202,21.0,16,2,9,,81.0,0,10.0
7250539605,0,True,2,52,2385,1,4,1689930004,21.0,12,1,10,,81.0,0,10.0
7232626596,128,True,2,52,3469,1,89,1688795587,21.0,3,3,6,,81.0,0,10.0
7232588488,128,True,2,52,1165,1,1,1688793005,21.0,0,4,1,,81.0,0,10.0
7231189684,128,False,2,52,1947,1,56,1688703783,21.0,9,1,14,,81.0,0,10.0
7231152091,0,True,2,52,2460,1,94,1688700004,21.0,12,3,15,,81.0,0,10.0
7231099152,128,True,2,52,1939,1,94,1688696172,21.0,1,7,2,,81.0,0,10.0
