match_id,cluster,dire_team_id,duration,engine,game_mode,leagueid,lobby_type,radiant_team_id,radiant_win,series_id,series_type,radiant_team,dire_team,patch,region
6676261920,161,7119388.0,2095,1,2,14391,1,1838315.0,False,688454.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6676170462,161,7119388.0,1915,1,2,14391,1,1838315.0,False,688454.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6676051545,161,1838315.0,2524,1,2,14391,1,7119388.0,False,688454.0,1.0,"{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}","{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}",50,6.0
6675908299,161,15.0,1836,1,2,14391,1,2586976.0,False,688378.0,1.0,"{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6675804860,161,15.0,2581,1,2,14391,1,2586976.0,True,688378.0,1.0,"{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6675726202,161,2586976.0,1278,1,2,14391,1,15.0,True,688378.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6674937284,161,7119388.0,2178,1,2,14391,1,6209804.0,False,688173.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6674859295,161,7119388.0,2172,1,2,14391,1,6209804.0,True,688173.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6674755794,161,7119388.0,3038,1,2,14391,1,6209804.0,False,688173.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6674627810,161,15.0,1909,1,2,14391,1,7554697.0,False,688048.0,1.0,"{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6674548794,161,15.0,1329,1,2,14391,1,7554697.0,True,688048.0,1.0,"{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6674445805,161,7554697.0,2066,1,2,14391,1,15.0,True,688048.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}",50,6.0
6673309358,161,15.0,1497,1,2,14391,1,8291895.0,False,687792.0,1.0,"{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6673294013,161,7119388.0,3175,1,2,14391,1,1838315.0,True,687789.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6673209889,161,8291895.0,2587,1,2,14391,1,15.0,True,687792.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6673204572,161,7119388.0,1988,1,2,14391,1,1838315.0,False,687789.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6673082518,161,2163.0,2514,1,2,14391,1,6209804.0,True,687733.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}",50,6.0
6673081589,161,2586976.0,1710,1,2,14391,1,8260983.0,False,687731.0,1.0,"{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6672954942,161,2163.0,3023,1,2,14391,1,6209804.0,False,687733.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}",50,6.0
6672940998,161,2586976.0,2791,1,2,14391,1,8260983.0,False,687731.0,1.0,"{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6672801882,161,7119388.0,2310,1,2,14391,1,8291895.0,False,687678.0,1.0,"{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6672769450,161,8740926.0,1436,1,2,14391,1,15.0,True,687673.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}",50,6.0
6672690521,161,8291895.0,2659,1,2,14391,1,7119388.0,True,687678.0,1.0,"{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6672675633,161,15.0,1735,1,2,14391,1,8740926.0,False,687673.0,1.0,"{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6671949473,161,7554697.0,1717,1,2,14391,1,2586976.0,False,687491.0,1.0,"{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}","{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}",50,6.0
6671938187,161,6209804.0,2005,1,2,14391,1,8260983.0,False,687455.0,1.0,"{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}","{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}",50,6.0
6671864031,261,2586976.0,2466,1,2,14391,1,7554697.0,False,687456.0,1.0,"{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,16.0
6671860500,261,6209804.0,2190,1,2,14391,1,8260983.0,False,687455.0,1.0,"{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}","{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}",50,16.0
6671686009,161,15.0,1772,1,2,14391,1,1838315.0,True,687346.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}",50,6.0
6671680767,161,8291895.0,1464,1,2,14391,1,8740926.0,False,687344.0,1.0,"{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6671594733,161,1838315.0,1596,1,2,14391,1,15.0,False,687346.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}",50,6.0
6671588490,161,8291895.0,1795,1,2,14391,1,8740926.0,False,687344.0,1.0,"{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6671428023,161,2586976.0,1759,1,2,14391,1,2163.0,False,687301.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6671401818,161,8260983.0,2152,1,2,14391,1,7554697.0,True,687300.0,1.0,"{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}","{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}",50,6.0
6671339026,161,2586976.0,2056,1,2,14391,1,2163.0,False,687301.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6671325766,161,8260983.0,1329,1,2,14391,1,7554697.0,True,687300.0,1.0,"{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}","{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}",50,6.0
6671214455,161,8740926.0,2590,1,2,14391,1,1838315.0,True,687276.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}",50,6.0
6671208811,161,7119388.0,1728,1,2,14391,1,15.0,True,687278.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6671156174,161,7119388.0,1775,1,2,14391,1,15.0,True,687278.0,1.0,"{'team_id': 15, 'name': 'PSG.LGD', 'tag': 'PSG.LGD', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/15.png'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6671154507,161,8740926.0,1763,1,2,14391,1,1838315.0,True,687276.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}",50,6.0
6670582140,161,2586976.0,3113,1,2,14391,1,6209804.0,False,687023.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6670565334,161,7554697.0,2700,1,2,14391,1,2163.0,True,687011.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}",50,6.0
6670541812,274,8733722.0,1333,1,2,13379,1,8774306.0,False,687016.0,1.0,"{'team_id': 8774306, 'name': 'Gubina13', 'tag': 'G13', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1869573356457056551/BCEC4D534D9600AFCBC93B3F5789CCF93F95F8B1/'}","{'team_id': 8733722, 'name': '11Monkeyz', 'tag': '11M', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1834665297449841832/823E868F8944B978D13F5F9D9383DE4A574EA6CB/'}",50,3.0
6670501804,161,2586976.0,2127,1,2,14391,1,6209804.0,True,687023.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 2586976, 'name': 'OG', 'tag': 'OG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2586976.png'}",50,6.0
6670490367,274,8733722.0,1294,1,2,13379,1,8774306.0,False,687016.0,1.0,"{'team_id': 8774306, 'name': 'Gubina13', 'tag': 'G13', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1869573356457056551/BCEC4D534D9600AFCBC93B3F5789CCF93F95F8B1/'}","{'team_id': 8733722, 'name': '11Monkeyz', 'tag': '11M', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1834665297449841832/823E868F8944B978D13F5F9D9383DE4A574EA6CB/'}",50,3.0
6670482012,161,7554697.0,2088,1,2,14391,1,2163.0,False,687011.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}",50,6.0
6670405239,161,8291895.0,1610,1,2,14391,1,1838315.0,True,686971.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6670395813,273,8112124.0,1476,1,2,13379,1,8344223.0,False,686976.0,1.0,"{'team_id': 8344223, 'name': 'ARCRED', 'tag': 'ARCRED', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1887588290885921162/6A415262B0287751F97FEE4449429EA42BD6ABD7/'}","{'team_id': 8112124, 'name': 'Brame', 'tag': 'BR', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/'}",50,3.0
6670334916,161,8740926.0,2387,1,2,14391,1,7119388.0,True,686964.0,1.0,"{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}","{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}",50,6.0
6670315475,273,8344223.0,2066,1,2,13379,1,8112124.0,True,686976.0,1.0,"{'team_id': 8112124, 'name': 'Brame', 'tag': 'BR', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/'}","{'team_id': 8344223, 'name': 'ARCRED', 'tag': 'ARCRED', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1887588290885921162/6A415262B0287751F97FEE4449429EA42BD6ABD7/'}",50,3.0
6670287920,161,8291895.0,2417,1,2,14391,1,1838315.0,True,686971.0,1.0,"{'team_id': 1838315, 'name': 'Team Secret', 'tag': 'Secret', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/1838315.png'}","{'team_id': 8291895, 'name': 'Tundra Esports', 'tag': 'Tundra', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1771573722041415896/D98163DE6281550D35494CEFDF6257F9716BD43B/'}",50,6.0
6670247439,161,7119388.0,1456,1,2,14391,1,8740926.0,False,686964.0,1.0,"{'team_id': 8740926, 'name': 'Deboosters', 'tag': 'DBS', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1898847845264342771/C0C84115B0233B5FAEE2F24566C855F44665AD52/'}","{'team_id': 7119388, 'name': 'Team Spirit', 'tag': 'TSpirit', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1773822957617535601/F40F2155B92321415E972B787C5B1B0FFF06155A/'}",50,6.0
6670215759,273,8112124.0,2193,1,2,13379,1,8769466.0,True,686911.0,1.0,"{'team_id': 8769466, 'name': 'EZ KATKA', 'tag': 'EZ ', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1892091893978023079/CB2156A26357516E7930BB9EB01602D84BD34FB3/'}","{'team_id': 8112124, 'name': 'Brame', 'tag': 'BR', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/'}",50,3.0
6670119235,161,8260983.0,3777,1,2,14391,1,2163.0,False,686912.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}",50,6.0
6670105041,273,8112124.0,2538,1,2,13379,1,8769466.0,True,686911.0,1.0,"{'team_id': 8769466, 'name': 'EZ KATKA', 'tag': 'EZ ', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1892091893978023079/CB2156A26357516E7930BB9EB01602D84BD34FB3/'}","{'team_id': 8112124, 'name': 'Brame', 'tag': 'BR', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/'}",50,3.0
6670080208,161,7554697.0,2985,1,2,14391,1,6209804.0,True,686908.0,1.0,"{'team_id': 6209804, 'name': 'Royal Never Give Up', 'tag': 'RNG', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/6209804.png'}","{'team_id': 7554697, 'name': 'Nigma Galaxy', 'tag': 'NGX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1827894588975105240/421C0D8318D71D5DD31FD08A7933AB622AE26590/'}",50,6.0
6670007037,161,8260983.0,3182,1,2,14391,1,2163.0,False,686912.0,1.0,"{'team_id': 2163, 'name': 'Team Liquid', 'tag': 'Liquid', 'logo_url': 'https://steamcdn-a.akamaihd.net/apps/dota2/images/team_logos/2163.png'}","{'team_id': 8260983, 'name': 'TSM FTX', 'tag': 'TSM FTX', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1818894999742669446/27884CB5B0E947F143B18055137ED4BDF5F96640/'}",50,6.0
6670005418,274,8769466.0,3014,1,2,13379,1,8112124.0,True,686911.0,1.0,"{'team_id': 8112124, 'name': 'Brame', 'tag': 'BR', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1535122449444925400/4FF8F5867A8D86DF5700A8BDAD237A457B52E97B/'}","{'team_id': 8769466, 'name': 'EZ KATKA', 'tag': 'EZ ', 'logo_url': 'https://steamusercontent-a.akamaihd.net/ugc/1892091893978023079/CB2156A26357516E7930BB9EB01602D84BD34FB3/'}",50,3.0
